Temp,EB,Sty,H2,BeEt,ToMe,t,Run,dTdt,dEBdt,dStydt,dH2dt,dBeEtdt,dToMedt
891.4665215454718,4.730321192431692,0.15230686496217147,0.15160155067887304,0.013627674908776782,0.0007053142832984369,0.12,3,-44.08035985793337,-1.311749000289776,1.1986074777825768,1.1875319233940926,0.10206596811871536,0.01107555438848401
886.4741794206606,4.580986463403721,0.28869896468454503,0.2861743121896259,0.024750966002751684,0.0025246524949191673,0.24,3,-39.286046027684584,-1.1812747224332112,1.0782925713484925,1.0595002318122344,0.08418981154846034,0.018792339536258133
882.0046222258987,4.445960044103855,0.41186970285102525,0.4067447792972177,0.03400637607724929,0.005124923553807616,0.36,3,-35.32619644033357,-1.0722597830249194,0.9773599849493125,0.9531272248254908,0.07066703795178533,0.024232760123821705
877.9708026090742,4.322991770710207,0.5238591320712824,0.5155816724322462,0.04183268416541216,0.008277459639036103,0.48,3,-31.99561126013333,-0.9796028185912826,0.8913141243240263,0.863224868031155,0.06019943797438503,0.028089256292871356
874.3062645502484,4.210345414252074,0.626251956991502,0.6144304426360411,0.0485421609869008,0.011821514355460824,0.6,3,-29.151606161391616,-0.8997267636101068,0.8169678434943503,0.7861475585772306,0.051938635198636965,0.03082028491711958
870.9590790359041,4.106650365339357,0.7203056984067241,0.7046637766101931,0.05436306104332554,0.015641921796530824,0.72,3,-26.691931125818645,-0.8300469640058006,0.7519977987322042,0.719259688500407,0.04531105504179926,0.0327381102317971
867.8878584731798,4.010803509036481,0.8070365799850725,0.7873816557579955,0.05946603333730757,0.019654924227076997,0.84,3,-24.541422503343256,-0.7686479809615719,0.6946698698738366,0.660609356552682,0.03991759776658094,0.034060513321154506
865.0590468905053,3.921902067598586,0.8872789325716705,0.8634800521878047,0.06398116603181539,0.02379888038386563,0.96,3,-22.643606690105294,-0.7140791899734715,0.6436631252790409,0.608720684901224,0.03547362431661389,0.03494244037781686
862.4450272489422,3.8391963855184326,0.9617273287274717,0.9336993149884556,0.06800931860101754,0.028028013739016,1.08,3,-20.95523905474376,-0.6652211106719891,0.5979533639984465,0.5624573503960175,0.03177173307111365,0.03549601360242891
860.0227675399933,3.76205593574881,1.030967144108921,0.9986590352653052,0.07162985788459042,0.03230810884361565,1.2,3,-19.442647592609706,-0.6211954205534087,0.5567339386944008,0.520930393869193,0.02865793703380028,0.03580354482520763
