,Model,Data pts/run,Data pts/interval,Runs,Noise Lvl,Reg weight,Layers,Hid Nodes,Lrn rate,Activ Func,Euler steps,Epochs,MSE Train,Sim Time,MSE true alldat,MSE noisy alldat,MAE true alldat,MSE_dy pred alldat,MAE_dy pred alldat,MSE_dy dat alldat,MAE_dy dat alldat,stop criteria,MSE fitdat,MAE fitdat,MSE_dy dat fitdat ,MAE_dy dat fitdat,MSE_dy pred fitdat,MAE_dy pred fitdat
96,vdp,10,4,10,0.05,1.00E-06,1,10,0.1,tanh,40,246,0.004850525,66.32250595,0.871852339,0.937344055,0.604493164,1.727141558,0.863606699,2.670162301,1.070171756,converge,1.379886017,0.906739745,2.670162301,1.070171756,13.85234343,7.544720218
97,vdp,10,4,10,0.05,1.00E-06,2,10,0.1,tanh,40,336,0.00437613,109.8960898,0.890494929,0.957971649,0.594224254,1.70423247,0.688895868,2.661398678,0.873588024,converge,1.35352005,0.89133638,2.661398678,0.873588024,8.834905831,5.608136955
98,vdp,10,4,10,0.05,1.00E-06,1,15,0.1,tanh,40,494,0.003926281,135.0095615,1.293415457,1.358543701,0.783219807,0.645621255,0.518857058,1.814934382,0.862922364,converge,1.509658661,1.17482971,1.814934382,0.862922364,5.684548978,4.92652627
99,vdp,10,4,10,0.05,1.00E-06,2,15,0.1,tanh,40,316,0.004216697,104.8361788,0.588907274,0.678910751,0.519476112,1.68355371,0.658095441,2.502167608,0.912354239,converge,1.306428528,0.779214168,2.502167608,0.912354239,8.502047611,5.421676325
100,vdp,10,4,10,0.05,1.00E-06,1,20,0.1,tanh,40,318,0.004442448,89.56600761,0.759470475,0.825359268,0.570747623,0.98621459,0.648940852,1.969200326,0.935893982,converge,1.347338409,0.856121435,1.969200326,0.935893982,8.55623869,5.97151439
101,vdp,10,4,10,0.05,1.00E-06,2,20,0.1,tanh,40,356,0.003996574,121.930433,0.983295441,1.062081909,0.701723384,1.149900169,0.615474669,2.264244118,0.958278209,converge,1.479281921,1.052585076,2.264244118,0.958278209,7.389431423,5.285728782
102,vdp,10,7,10,0.05,1.00E-06,1,10,0.1,tanh,40,534,0.004507116,252.0333126,0.524820046,0.603160629,0.479368527,1.049772693,0.497127468,1.325912311,0.654302597,converge,1.359511261,0.71905279,1.325912311,0.654302597,5.764562006,4.029504945
103,vdp,10,7,10,0.05,1.00E-06,2,10,0.1,tanh,40,495,0.004613368,281.1922293,0.911887423,0.98517868,0.663567644,1.146399361,0.53059944,2.232564036,0.832024645,converge,1.434205933,0.995351466,2.232564036,0.832024645,8.390658673,4.653309154
104,vdp,10,7,10,0.05,1.00E-06,1,15,0.1,tanh,40,444,0.004937675,210.0957808,0.767448324,0.839013748,0.614091426,0.849461063,0.597072666,1.972120679,0.880093702,converge,1.392043152,0.92113714,1.972120679,0.880093702,7.970529502,5.725159255
105,vdp,10,7,10,0.05,1.00E-06,2,15,0.1,tanh,40,333,0.005084314,192.559469,0.531898587,0.605255051,0.494298739,1.461238931,0.631625862,2.097085222,0.822690162,converge,1.308977203,0.741448108,2.097085222,0.822690162,7.728624683,5.074879565
106,vdp,10,7,10,0.05,1.00E-06,1,20,0.1,tanh,40,354,0.005442532,167.0304515,0.44783557,0.527240448,0.460344683,1.151279782,0.702286886,2.036378077,0.908606161,converge,1.299190063,0.690517025,2.036378077,0.908606161,9.653824466,6.516873508
107,vdp,10,7,10,0.05,1.00E-06,2,20,0.1,tanh,40,371,0.005302961,228.8500872,0.600369801,0.677189255,0.533938437,1.026655502,0.583708923,2.038805989,0.808197041,converge,1.305548706,0.800907656,2.038805989,0.808197041,6.403794564,4.994411875
108,vdp,10,9,10,0.05,1.00E-06,1,10,0.1,tanh,40,620,0.004899277,458.1152723,0.841107198,0.920056915,0.635973501,1.155932713,0.533306479,2.204907814,0.905540802,converge,1.404271851,0.953960251,2.204907814,0.905540802,10.3093853,4.939187619
109,vdp,10,9,10,0.05,1.00E-06,2,10,0.1,tanh,40,344,0.005738222,308.1547279,0.475652451,0.555259438,0.473709634,1.428896511,0.700216865,2.112888514,0.855979505,converge,1.240612259,0.710564452,2.112888514,0.855979505,8.587358214,5.895761308
110,vdp,10,9,10,0.05,1.00E-06,1,15,0.1,tanh,40,473,0.005471041,344.0322959,0.460428684,0.536653595,0.465497257,1.198434025,0.743832778,1.843057112,0.907308714,converge,1.286921387,0.698245885,1.843057112,0.907308714,9.871122297,6.592774071
111,vdp,10,9,10,0.05,1.00E-06,2,15,0.1,tanh,40,439,0.004999398,423.0637999,0.562973899,0.639986,0.513280678,1.200902455,0.576931929,1.956742007,0.797776162,converge,1.302945862,0.769921017,1.956742007,0.797776162,6.715988058,4.671977381
112,vdp,10,9,10,0.05,1.00E-06,1,20,0.1,tanh,40,556,0.005717143,411.6890664,0.48799701,0.568044968,0.482751045,1.449725357,0.765195328,2.173145814,0.988829579,converge,1.26905426,0.724126568,2.173145814,0.988829579,11.67496303,7.039493735
113,vdp,10,9,10,0.05,1.00E-06,2,20,0.1,tanh,40,449,0.005208715,413.6903293,0.633654166,0.71728653,0.547890839,0.944951097,0.546850571,1.93026548,0.785580469,converge,1.333811646,0.821836259,1.93026548,0.785580469,5.777526529,4.670368344
114,vdp,10,10,10,0.05,1.00E-06,1,10,0.1,tanh,40,465,0.005585399,238.6182716,0.439164468,0.520025253,0.456601536,0.869011269,0.573329316,1.71412012,0.799653435,converge,1.26806366,0.684902304,1.71412012,0.799653435,5.892403207,4.99011824
115,vdp,10,10,10,0.05,1.00E-06,2,10,0.1,tanh,40,299,0.005476913,183.1403394,0.429833563,0.506094017,0.45691458,1.809592808,0.729791541,2.068518121,0.870195206,converge,1.298073273,0.685371871,2.068518121,0.870195206,9.074540307,6.00736269
116,vdp,10,10,10,0.05,1.00E-06,1,15,0.1,tanh,40,447,0.005282095,229.5581784,0.451020247,0.527773933,0.453229899,1.056641734,0.694826042,1.761470031,0.905266729,converge,1.289528961,0.679844848,1.761470031,0.905266729,8.929971995,6.238875031
117,vdp,10,10,10,0.05,1.00E-06,2,15,0.1,tanh,40,439,0.005140287,265.3712492,0.511785049,0.588558502,0.4896083,1.384553026,0.633530828,2.029458369,0.836174078,converge,1.322516937,0.734412449,2.029458369,0.836174078,7.172202958,5.144948143
118,vdp,10,10,10,0.05,1.00E-06,1,20,0.1,tanh,40,434,0.005760587,331.0282066,0.33793223,0.411955032,0.401803988,1.34427077,0.775539883,2.094681788,0.967996372,converge,1.253567352,0.602705982,2.094681788,0.967996372,10.23805375,6.870834006
119,vdp,10,10,10,0.05,1.00E-06,2,20,0.1,tanh,40,319,0.005293411,323.4120178,0.494238826,0.573185501,0.483843492,1.291652494,0.623934802,1.975525662,0.826067892,converge,1.301395264,0.725765238,1.975525662,0.826067892,7.047389192,5.293240507
120,vdp,10,4,10,0.1,1.00E-06,1,10,0.1,tanh,40,397,0.01444727,139.5147581,0.877118023,1.173229446,0.61653592,3.118577242,1.052892344,6.72239291,1.587907831,converge,1.365640869,0.924803881,6.72239291,1.587907831,20.84904547,9.433897892
121,vdp,10,4,10,0.1,1.00E-06,2,10,0.1,tanh,40,282,0.013748975,129.3062432,1.014114679,1.316406097,0.645167107,3.270773126,0.838599395,6.804748867,1.469316799,converge,1.409563293,0.96775066,6.804748867,1.469316799,17.79103081,7.373836225
122,vdp,10,4,10,0.1,1.00E-06,1,15,0.1,tanh,40,400,0.013675268,137.6434517,1.33256397,1.613260651,0.781002166,1.401888421,0.811686208,6.287833233,1.481400839,converge,1.499403839,1.171503249,6.287833233,1.481400839,13.80778713,7.648040508
123,vdp,10,4,10,0.1,1.00E-06,2,15,0.1,tanh,40,488,0.013457973,206.5048077,0.780121783,1.141598816,0.61858401,1.839337105,0.715715321,6.17152334,1.359006271,converge,1.381958618,0.927876016,6.17152334,1.359006271,10.07208986,6.029317567
124,vdp,10,4,10,0.1,1.00E-06,1,20,0.1,tanh,40,304,0.014553505,104.9567828,1.011419379,1.298125305,0.674671977,2.028229099,0.954895335,6.832173177,1.627637136,converge,1.45828949,1.012007965,6.832173177,1.627637136,16.71098001,8.509760295
125,vdp,10,4,10,0.1,1.00E-06,2,20,0.1,tanh,40,289,0.013238122,125.2681801,1.508983626,1.762502441,0.861020052,1.380956502,0.753972955,6.818182309,1.60703348,converge,1.53859024,1.291530078,6.818182309,1.60703348,10.79941081,6.591325088
126,vdp,10,7,10,0.1,1.00E-06,1,10,0.1,tanh,40,485,0.016287694,288.1980348,0.671731108,0.980946198,0.575625148,1.078824663,0.673180476,5.225151337,1.337427153,converge,1.394622192,0.863437722,5.225151337,1.337427153,9.925182283,6.435236177
127,vdp,10,7,10,0.1,1.00E-06,2,10,0.1,tanh,40,391,0.016794894,253.8942857,0.511241109,0.831461945,0.503295608,1.974718185,0.809427871,6.183369236,1.394539512,converge,1.292983856,0.754943412,6.183369236,1.394539512,13.03614367,7.338479928
128,vdp,10,7,10,0.1,1.00E-06,1,15,0.1,tanh,40,348,0.017066315,200.5152218,0.437574546,0.762978363,0.470898637,2.064324726,0.947299568,6.654946547,1.619412776,converge,1.272826462,0.706347955,6.654946547,1.619412776,19.52456402,9.325697142
129,vdp,10,7,10,0.1,1.00E-06,2,15,0.1,tanh,40,386,0.016119186,270.7072091,0.664836938,0.974907913,0.561902628,1.491222225,0.634197509,5.757426656,1.329873599,converge,1.365558014,0.842853942,5.757426656,1.329873599,9.808907614,5.622219753
130,vdp,10,7,10,0.1,1.00E-06,1,20,0.1,tanh,40,480,0.016210347,273.9621892,0.596464547,0.904619446,0.539661076,1.491908956,0.804481161,6.086315362,1.58499356,converge,1.398850098,0.809491614,6.086315362,1.58499356,14.27111308,7.629364513
131,vdp,10,7,10,0.1,1.00E-06,2,20,0.1,tanh,40,305,0.017014101,212.2317314,0.55732666,0.896971436,0.525986207,1.980240454,0.69812118,5.857368922,1.317125914,converge,1.303397064,0.788979311,5.857368922,1.317125914,10.28016986,6.257337413
132,vdp,10,9,10,0.1,1.00E-06,1,10,0.1,tanh,40,415,0.017438786,290.1084986,0.69211386,1.043519516,0.584366822,0.902404711,0.64987622,5.46820171,1.338230173,converge,1.366066437,0.876550233,5.46820171,1.338230173,9.573906813,6.428319958
133,vdp,10,9,10,0.1,1.00E-06,2,10,0.1,tanh,40,416,0.017387543,352.5877476,0.484266999,0.821907883,0.488324376,2.43662378,0.912595518,6.229327978,1.490231722,converge,1.305942688,0.732486563,6.229327978,1.490231722,15.73161437,7.992579724
134,vdp,10,9,10,0.1,1.00E-06,1,15,0.1,tanh,40,384,0.017854538,226.4164004,0.403373321,0.738387146,0.449179841,1.77962675,0.899883162,6.610322878,1.612421261,converge,1.225652924,0.673769761,6.610322878,1.612421261,17.51917084,8.830605288
135,vdp,10,9,10,0.1,1.00E-06,2,15,0.1,tanh,40,330,0.017971933,228.5651162,0.50008429,0.828703918,0.484969289,2.567687678,0.725717195,5.64393426,1.362531258,converge,1.205460815,0.727453934,5.64393426,1.362531258,11.15754205,6.171106293
136,vdp,10,9,10,0.1,1.00E-06,1,20,0.1,tanh,40,381,0.017779082,218.5232244,0.530104372,0.86753006,0.507896212,1.88722619,0.939332779,7.125560908,1.659660064,converge,1.353809662,0.761844318,7.125560908,1.659660064,17.63262404,8.766013834
137,vdp,10,9,10,0.1,1.00E-06,2,20,0.1,tanh,40,357,0.017671412,249.8459046,0.574551488,0.921236191,0.526922644,1.417497459,0.698314421,5.633251259,1.339746238,converge,1.306293945,0.790383966,5.633251259,1.339746238,10.15914407,6.21969145
138,vdp,10,10,10,0.1,1.00E-06,1,10,0.1,tanh,40,367,0.017420854,181.4359503,0.520695642,0.855474701,0.505515413,1.110065392,0.647220582,5.101899226,1.27157394,converge,1.313018188,0.758273119,5.101899226,1.27157394,7.980101908,5.725243577
139,vdp,10,10,10,0.1,1.00E-06,2,10,0.1,tanh,40,467,0.016944475,277.2474895,0.495149484,0.817969971,0.492890243,2.016200558,0.827607818,6.049790118,1.44986451,converge,1.255886841,0.739335365,6.049790118,1.44986451,13.61637137,7.291655284
140,vdp,10,10,10,0.1,1.00E-06,1,15,0.1,tanh,40,281,0.017699441,138.8880279,0.465147596,0.804781647,0.472718275,2.127356653,0.993685581,7.411293775,1.684952767,converge,1.300972137,0.709077413,7.411293775,1.684952767,17.72714954,8.975702836
141,vdp,10,10,10,0.1,1.00E-06,2,15,0.1,tanh,40,357,0.016970307,213.6810846,0.499572474,0.838620224,0.484601254,1.413272603,0.700246829,5.697048565,1.354349347,converge,1.255259628,0.726901881,5.697048565,1.354349347,9.709468149,6.046922881
142,vdp,10,10,10,0.1,1.00E-06,1,20,0.1,tanh,40,489,0.017445331,296.4174762,0.3658836,0.690326157,0.42356482,1.732810682,0.904326747,5.590587664,1.561786566,converge,1.312662506,0.63534723,5.590587664,1.561786566,14.1784968,8.111695832
143,vdp,10,10,10,0.1,1.00E-06,2,20,0.1,tanh,40,361,0.017046422,274.7742777,0.434820034,0.762060547,0.459774697,1.61604874,0.729009564,5.637054418,1.347679129,converge,1.266188354,0.689662046,5.637054418,1.347679129,9.753812979,6.220828744
